subject_name,parent,subject_kind,status,slot,slot_status,note,docx_start_para,docx_end_para,example_entities
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
隐匿型冠心病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,5111,5119,"exam_lab:冠状动脉CT血管成像,冠状动脉造影,运动负荷试验,CT,IVUS；diagnosis_differential:1.发病特点隐匿型冠心病（latentcoronaryheartdisease）或无症状性冠心病是指没有心绞痛症状,但有心肌缺血客观证据的冠心病；treatment:β受体拮抗剂,他汀类药物,阿司匹林,血运重建；clinical_manifestation:心绞痛；definition:隐匿型冠心病定义,是指没有心绞痛症状，但有心肌缺血客观证据的冠心病，其心肌缺血ECG表现可见于静息时，也可在负荷状态下才出现，常为动态ECG记录所发现，也可为各种影像学检查所证实,是"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,definition,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,classification_risk,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
不稳定型心绞痛和非 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,5127,5196,"definition:不稳定型心绞痛和非ST段抬高型心肌梗死定义,是UA的一种特殊类型，其发病机制为冠脉痉挛；etiology_pathogenesis:UA/NSTEMI病理机制主要为在不稳定粥样硬化斑块破裂、糜烂或侵蚀基础上血小板聚集、并发血栓形成、冠脉痉挛收缩、微血管栓塞,导致急性或亚急性心肌供氧减少和缺血加重,虽可因劳力负荷诱发,但中止后胸痛并不能立刻缓解,NSTEMI常因心肌严重的持续性缺血导致心肌坏死；clinical_manifestation:胸痛,呼吸困难,心悸,出汗,恶心呕吐；exam_lab:超声心动图,冠状动脉造影,心电图,胸部X线,X线；diagnosis_diffe"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,definition,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
急性 ST 段抬高型心肌梗死,急性冠脉综合征,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,5197,5398,"definition:急性ST段抬高型心肌梗死定义,是指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,是农村还是城市，AMI发病率在不断增高，死亡率整体呈上升趋势,指急性心肌缺血性坏死，大多是在冠脉病变的基础上，发生冠脉血供急剧减少或中断，使相应的心肌严重而持久地急性缺血所致,导致冠脉血管持续、完全闭塞，少部分为冠脉开口堵塞，如主动脉夹层撕裂累及冠脉开口，或医源性的，如经导管主动脉瓣植入术导致的冠脉；etiology_pathogenesis:STEMI的基本病因是冠脉粥样硬化基础上一支或多支血管管腔急性闭塞,若持续时间达到20"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
冠状动脉痉挛,冠状动脉疾病的其他表现形式,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,5401,5478,"definition:冠状动脉痉挛定义,是一种特殊类型的冠脉疾病,是冠脉痉挛的重要诱发因素,是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔,导致血管闭塞，则临床表现为静息性心绞痛伴心电图一过性ST段抬高；clinical_manifestation:胸痛,晕厥,心绞痛；exam_lab:冠状动脉造影,心电图,运动负荷试验,血管内超声；diagnosis_differential:造影正常血管或粥样硬化病变部位均可发生痉挛,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,因静息性发作与稳定型心绞痛不同,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,因ST段抬高呈一过性与STE"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
原发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,5483,5655,"definition:原发性高血压定义,是以体循环动脉压升高为主要临床表现的心血管综合征，可分为原发性高血压（essentialhypertension）和继发性高血压（secondaryhyperte,是心脑血管疾病最重要的危险因素之一，常与其他心血管危险因素共存，可损伤重要脏器，如心、脑、肾的结构和功能，最终导致这些器官的功能衰竭,是根据临床及流行病学资料界定的,导致这些器官的功能衰竭；etiology_pathogenesis:原发性高血压是遗传和环境因素交互作用的结果,并非一种同质性疾病,不同个体间病因和发病机制不尽相同,不同阶段始动、维持和加速机制不同,各种发病机制间也存在交互作用；"
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,5656,5738,"definition:继发性高血压定义,是指由某些确定的疾病或病因引起的血压升高,是最常见的继发性高血压，终末期肾病80%～90%合并高血压,是由于肾单位大量丢失，导致水钠潴留和细胞外容量增加，以及肾脏RAAS激活与排钠减少,是单侧或双侧肾动脉主干或分支狭窄引起的高血压；clinical_manifestation:出汗,低血压,心动过速,高血压；exam_lab:心脏磁共振成像,胸部X线,X线,CT,MRI；diagnosis_differential:及早明确诊断能提高治愈率及阻止病情进展；treatment:ACEI/ARB,β受体拮抗剂,血管紧张素转换酶抑制剂,血管紧张素II受体拮抗剂"
