batch_id,document_id,file_name,full_path,relative_path,extension,source_root,source_type,size_bytes,last_write_time,sha256,normalized_title,dedup_group,keep_or_duplicate,duplicate_reason,inclusion_status,inclusion_reason
20260715_肺动脉高压正式解析,DOC-895B330AC279726C,01-05-H-0016经导管主动脉瓣置换术(TAVR)的护理指导.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\8介入手术\01-05-H-0016经导管主动脉瓣置换术(TAVR)的护理指导.docx,厦心-护理\护理指导 20250901\8介入手术\01-05-H-0016经导管主动脉瓣置换术(TAVR)的护理指导.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,440156,2025-09-08T14:56:16+08:00,895B330AC279726CE5C9E57AFF72DCF43E34AD462F9C9EA556D9F0513E0FF579,h0016经导管主动脉瓣置换术tavr的护理指导,SHA-895B330AC279726C,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-7B69982458178065,01-05-I-0001心外科术前准备.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\9外科手术\01-05-I-0001心外科术前准备.docx,厦心-护理\护理指导 20250901\9外科手术\01-05-I-0001心外科术前准备.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,119095,2025-09-08T14:56:14+08:00,7B699824581780659D77D78FEB75B9651594CB8166DF7D5078B6B9026D09C105,i0001心外科术前准备,SHA-7B69982458178065,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C3E6FDBD193D9236,01-05-I-0002冠心病搭桥术后护理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\9外科手术\01-05-I-0002冠心病搭桥术后护理.docx,厦心-护理\护理指导 20250901\9外科手术\01-05-I-0002冠心病搭桥术后护理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,121664,2025-09-08T14:56:14+08:00,C3E6FDBD193D923612F3D582380645F15BB0275ADEF2CCD3FDF5EBFFF27CC21F,i0002冠心病搭桥术后护理,SHA-C3E6FDBD193D9236,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-85C25011DBCF5264,01-05-I-0003外科心脏瓣膜置换术后护.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\9外科手术\01-05-I-0003外科心脏瓣膜置换术后护.docx,厦心-护理\护理指导 20250901\9外科手术\01-05-I-0003外科心脏瓣膜置换术后护.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,502836,2025-09-08T14:56:18+08:00,85C25011DBCF5264E70DD1854695E373D38E66F62C2F858FD0AD7F3BE33F0590,i0003外科心脏瓣膜置换术后护,SHA-85C25011DBCF5264,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-3F447DEB8A162E60,01-05-I-0004先心病小儿外科术后护理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\9外科手术\01-05-I-0004先心病小儿外科术后护理.docx,厦心-护理\护理指导 20250901\9外科手术\01-05-I-0004先心病小儿外科术后护理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,652399,2025-09-08T14:56:18+08:00,3F447DEB8A162E602FAC3DC58DFC32DECBB36872FCE886C913CCCFA633467B35,i0004先心病小儿外科术后护理,SHA-3F447DEB8A162E60,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-9F2BED1DFFA73018,01-05-I-0006主动脉夹层外科术后护理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\9外科手术\01-05-I-0006主动脉夹层外科术后护理.docx,厦心-护理\护理指导 20250901\9外科手术\01-05-I-0006主动脉夹层外科术后护理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,121960,2025-09-08T14:56:18+08:00,9F2BED1DFFA73018036F8022E618D5C038BC9B1B2D2AFE8028E166417119E678,i0006主动脉夹层外科术后护理,SHA-9F2BED1DFFA73018,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-BAABB7484B77020B,老年人静脉血栓栓塞症防治中国专家共识_吴洲鹏.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\老年人静脉血栓栓塞症防治中国专家共识_吴洲鹏.pdf,厦心-护理\老年人静脉血栓栓塞症防治中国专家共识_吴洲鹏.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1949060,2025-04-02T21:24:06+08:00,BAABB7484B77020BEFF2CC6DDB0F3517061F38A27EE02E71F35BC7EC5E13C261,老年人静脉血栓栓塞症防治中国专家共识吴洲鹏,SHA-BAABB7484B77020B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F0E1ED198C99B706,老年冠心病慢病管理指南_王杨淦.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\老年冠心病慢病管理指南_王杨淦.pdf,厦心-护理\老年冠心病慢病管理指南_王杨淦.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,567248,2025-07-14T08:50:16+08:00,F0E1ED198C99B70658BFA63C63A0B8ED23C4521CD5F24FCE6AF7411D425C25A3,老年冠心病慢病管理指南王杨淦,SHA-F0E1ED198C99B706,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-FE11A7B4D1B2CD39,高龄卧床高危静脉血栓栓塞症防治中国专家共识.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\高龄卧床高危静脉血栓栓塞症防治中国专家共识.pdf,厦心-护理\高龄卧床高危静脉血栓栓塞症防治中国专家共识.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,506327,2025-04-02T21:12:18+08:00,FE11A7B4D1B2CD3983FD6B585224655925E9257962D8F6A27692C7BC82157B80,高龄卧床高危静脉血栓栓塞症防治中国专家共识,SHA-FE11A7B4D1B2CD39,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-6E416422102BA75B,_中国 普通外科围手术期病人血液管理中国专家共识（2025）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\围术期管理\_中国 普通外科围手术期病人血液管理中国专家共识（2025）.pdf,围术期管理\_中国 普通外科围手术期病人血液管理中国专家共识（2025）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1509886,2025-08-26T09:19:05+08:00,6E416422102BA75B31EA0FB7415A33DF03F6CCAD5D17B6839437EBA9175A635D,中国普通外科围手术期病人血液管理中国专家共识2025,SHA-6E416422102BA75B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-7A2512E5E46D62A8,【用药助手】2015年抗菌药物临床应用指导原则.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\围术期管理\【用药助手】2015年抗菌药物临床应用指导原则.pdf,围术期管理\【用药助手】2015年抗菌药物临床应用指导原则.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,742060,2025-08-26T10:22:10+08:00,7A2512E5E46D62A8B790FD8970A2BC2BD076963A49878D4153C82AEE9EA3B916,用药助手2015年抗菌药物临床应用指导原则,SHA-7A2512E5E46D62A8,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-86CD8A01B4B081C4,中国 围手术期患者血液管理指南 WST 796-2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\围术期管理\中国 围手术期患者血液管理指南 WST 796-2022.pdf,围术期管理\中国 围手术期患者血液管理指南 WST 796-2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,239314,2025-08-26T09:19:21+08:00,86CD8A01B4B081C4E90926E06EDDA76F2A2BB8A9BFBAAE14C71F67C6FB714435,中国围手术期患者血液管理指南wst7962022,SHA-86CD8A01B4B081C4,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5A1509C3D6330083,心脏手术白蛋白使用专家共识 2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\围术期管理\心脏手术白蛋白使用专家共识 2022.pdf,围术期管理\心脏手术白蛋白使用专家共识 2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,289834,2025-08-26T09:07:37+08:00,5A1509C3D633008381FCBD5E54A5EEE3089EC359AD81E5B83A170C9102758D09,心脏手术白蛋白使用专家共识2022,SHA-5A1509C3D6330083,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C81FB89E9834A024,图谱分解思路.txt,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\图谱分解思路.txt,图谱分解思路.txt,.txt,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,expert_material,3983,2026-06-02T14:09:17.846475+08:00,C81FB89E9834A024117D6CD6A18546D83782A2F7A0E07E08FC89F649427F5693,图谱分解思路,SHA-C81FB89E9834A024,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F17F1796C7B641AB,EACTS-STS主动脉急慢性综合征诊疗指南（2024）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\夹层动脉瘤\EACTS-STS主动脉急慢性综合征诊疗指南（2024）.pdf,夹层动脉瘤\EACTS-STS主动脉急慢性综合征诊疗指南（2024）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,11916609,2025-08-25T15:34:27+08:00,F17F1796C7B641AB4B37BB582B72ADA1C7BF0C01C9B18F4101BD18B49B10BE6A,eactssts主动脉急慢性综合征诊疗指南2024,SHA-F17F1796C7B641AB,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-2A36E86B693FD81D,中国 Stanford B 型主动脉夹层诊断和治疗2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\夹层动脉瘤\中国 Stanford B 型主动脉夹层诊断和治疗2022.pdf,夹层动脉瘤\中国 Stanford B 型主动脉夹层诊断和治疗2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,4020617,2024-03-28T20:51:26+08:00,2A36E86B693FD81DD0429B40CC2E99650A08029A1C300A3E673D89404E62D3BD,中国stanfordb型主动脉夹层诊断和治疗2022,SHA-2A36E86B693FD81D,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5BEAEF029271A100,中国 腹主动脉瘤诊断和治疗中国专家共识（2022版）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\夹层动脉瘤\中国 腹主动脉瘤诊断和治疗中国专家共识（2022版）.pdf,夹层动脉瘤\中国 腹主动脉瘤诊断和治疗中国专家共识（2022版）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,3714637,2024-12-19T17:25:12+08:00,5BEAEF029271A10006202CE7E3E3F23EC656441D0DA480A618E7D1320EE1CB5A,中国腹主动脉瘤诊断和治疗中国专家共识2022版,SHA-5BEAEF029271A100,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-800E76C08FB3B067,AHA科学声明：使用心室辅助装置患者高血压的管理（2022）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\AHA科学声明：使用心室辅助装置患者高血压的管理（2022）.pdf,左室辅助\AHA科学声明：使用心室辅助装置患者高血压的管理（2022）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,338274,2025-08-26T08:39:02+08:00,800E76C08FB3B067A27F0F4F2921EFDDC5F4CB951B41B304677F392FF4D46E29,aha科学声明使用心室辅助装置患者高血压的管理2022,SHA-800E76C08FB3B067,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-8D0F5D99D62E3DA2,EHRA：连续血流左心室辅助装置患者心律失常的药物治疗和导管消融治疗（2024）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\EHRA：连续血流左心室辅助装置患者心律失常的药物治疗和导管消融治疗（2024）.pdf,左室辅助\EHRA：连续血流左心室辅助装置患者心律失常的药物治疗和导管消融治疗（2024）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,10260411,2025-08-26T08:39:55+08:00,8D0F5D99D62E3DA2CB2BCCFDDF10AA596FF5F2587AB4442655243ECCB176C8EA,ehra连续血流左心室辅助装置患者心律失常的药物治疗和导管消融治疗2024,SHA-8D0F5D99D62E3DA2,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-69BA4C8364F4D564,ESC指南：右心衰与左心室辅助装置-术前，围手术期和术后管理策略 2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\ESC指南：右心衰与左心室辅助装置-术前，围手术期和术后管理策略 2024.pdf,左室辅助\ESC指南：右心衰与左心室辅助装置-术前，围手术期和术后管理策略 2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,1497934,2025-08-26T08:39:29+08:00,69BA4C8364F4D5644CD232D865E20DE2B526A54611619EB003517ADDC4F97E1B,esc指南右心衰与左心室辅助装置术前围手术期和术后管理策略2024,SHA-69BA4C8364F4D564,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-53A483840BAFD969,中国 左心室辅助装置植入全程管理专家共识（2023).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\中国 左心室辅助装置植入全程管理专家共识（2023).pdf,左室辅助\中国 左心室辅助装置植入全程管理专家共识（2023).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1829072,2025-08-26T08:39:14+08:00,53A483840BAFD9694DE9FFAEBA271268360B8B7E3E7619D8DC6D6ED84033E9F1,中国左心室辅助装置植入全程管理专家共识2023,SHA-53A483840BAFD969,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-50DA5E7EEEB0F863,中国左心室辅助装置候选者术前评估与管理专家共识（2023）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\中国左心室辅助装置候选者术前评估与管理专家共识（2023）.pdf,左室辅助\中国左心室辅助装置候选者术前评估与管理专家共识（2023）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1272342,2025-08-26T08:40:40+08:00,50DA5E7EEEB0F863A8A3E2A1565D2800A2163A888E3A7D2C3A22C2BF26E8302D,中国左心室辅助装置候选者术前评估与管理专家共识2023,SHA-50DA5E7EEEB0F863,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-14DCDF012C200CAB,中国左心室辅助装置植入术后早期重症监护管理专家共识（2024）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左室辅助\中国左心室辅助装置植入术后早期重症监护管理专家共识（2024）.pdf,左室辅助\中国左心室辅助装置植入术后早期重症监护管理专家共识（2024）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1387197,2025-08-26T08:38:54+08:00,14DCDF012C200CABDE742014B75D8D8E51D74CECDE781392AF63A475E3E8A108,中国左心室辅助装置植入术后早期重症监护管理专家共识2024,SHA-14DCDF012C200CAB,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-D5BB02FE1F42C407,左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf,左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1376947,2026-06-02T12:41:50+08:00,D5BB02FE1F42C40795B6A43F32BCA7AA5A76D8E4C1E9A050CE0178A5FD3D8210,左心室肥厚诊断和治疗临床路径中国专家共识2023,SHA-D5BB02FE1F42C407,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-8D7E81943229E743,中国 心脏再同步治疗慢性心力衰竭的中国专家共识（2021）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心力衰竭\中国 心脏再同步治疗慢性心力衰竭的中国专家共识（2021）.pdf,心力衰竭\中国 心脏再同步治疗慢性心力衰竭的中国专家共识（2021）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,13065937,2025-08-26T12:59:27+08:00,8D7E81943229E743BC9E9458ECB7E98F545B22AD6B9043DDDC2D87837728B56F,中国心脏再同步治疗慢性心力衰竭的中国专家共识2021,SHA-8D7E81943229E743,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-E2AE11B44F6F744B,中国心力衰竭诊断和治疗指南2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心力衰竭\中国心力衰竭诊断和治疗指南2024.pdf,心力衰竭\中国心力衰竭诊断和治疗指南2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,5583886,2024-12-05T11:25:18+08:00,E2AE11B44F6F744B84210CAB9969C650394D20C8358E5713D8A9581FBCC561C8,中国心力衰竭诊断和治疗指南2024,SHA-E2AE11B44F6F744B,duplicate,EXACT_SHA256_DUPLICATE,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-8AC950C2B503B3FF,ACC_AHA 心脏植入式电子设备的合理适用标准 2025.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\ACC_AHA 心脏植入式电子设备的合理适用标准 2025.pdf,心律失常\ACC_AHA 心脏植入式电子设备的合理适用标准 2025.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,10675230,2025-08-26T08:48:50+08:00,8AC950C2B503B3FF0573283814B05631A356AF44C3434B2F60E3D06A4ADFE9F0,accaha心脏植入式电子设备的合理适用标准2025,SHA-8AC950C2B503B3FF,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C1A5E2FBE47FE262,ESC 关于传导系统起搏适应症的临床共识声明 2025.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\ESC 关于传导系统起搏适应症的临床共识声明 2025.pdf,心律失常\ESC 关于传导系统起搏适应症的临床共识声明 2025.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,19650757,2025-08-26T08:56:05+08:00,C1A5E2FBE47FE262FB8A94D4DBC9B023084F22728A378AAAED9CE6EAD9AF05BC,esc关于传导系统起搏适应症的临床共识声明2025,SHA-C1A5E2FBE47FE262,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C1A5E2FBE47FE262,ESC 起搏 2025.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\ESC 起搏 2025.pdf,心律失常\ESC 起搏 2025.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,19650757,2025-08-26T08:56:05+08:00,C1A5E2FBE47FE262FB8A94D4DBC9B023084F22728A378AAAED9CE6EAD9AF05BC,esc起搏2025,SHA-C1A5E2FBE47FE262,duplicate,EXACT_SHA256_DUPLICATE,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-4DE9ED834C741715,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf,心律失常\ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,6648162,2025-08-27T19:17:49+08:00,4DE9ED834C74171523B0481990333D68319077F641A83AE5BC9D2903F80D16F0,esc指南室性心律失常患者的管理和心源性猝死的预防2022,SHA-4DE9ED834C741715,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-395E289047E6B856,ESC／EACTS指南：房颤的管理（2024）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\ESC／EACTS指南：房颤的管理（2024）.pdf,心律失常\ESC／EACTS指南：房颤的管理（2024）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,13264092,2025-08-27T19:17:46+08:00,395E289047E6B8566791529935CD8A4324866BB52C69A8189D8FFA4D7A422167,esceacts指南房颤的管理2024,SHA-395E289047E6B856,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F1C8C5C1085BEDAF,中国 冠状动脉粥样硬化性心脏病猝死2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\中国 冠状动脉粥样硬化性心脏病猝死2024.pdf,心律失常\中国 冠状动脉粥样硬化性心脏病猝死2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,2826394,2025-08-25T23:56:19+08:00,F1C8C5C1085BEDAF9F7EB023176F4DB7B86A98D091446B01555889B1AD0B0760,中国冠状动脉粥样硬化性心脏病猝死2024,SHA-F1C8C5C1085BEDAF,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-12C73CE9FC871CF4,中国 左心耳干预预防心房颤动患者血栓栓塞事件：目前的认识和建议（2023） (1).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\中国 左心耳干预预防心房颤动患者血栓栓塞事件：目前的认识和建议（2023） (1).pdf,心律失常\中国 左心耳干预预防心房颤动患者血栓栓塞事件：目前的认识和建议（2023） (1).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,5684367,2025-08-27T19:12:33+08:00,12C73CE9FC871CF4E93FBD8905DF7A29A1F173703EB42C1AD43D84A549EF8891,中国左心耳干预预防心房颤动患者血栓栓塞事件目前的认识和建议20231,SHA-12C73CE9FC871CF4,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-E365239B004F254F,中国 心房颤动诊断和治疗中国指南 2025.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\中国 心房颤动诊断和治疗中国指南 2025.pdf,心律失常\中国 心房颤动诊断和治疗中国指南 2025.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,6155185,2025-08-27T19:06:26+08:00,E365239B004F254FF4C63E751C1109055FCF288646381D67BDFD3AB40E1DB2A2,中国心房颤动诊断和治疗中国指南2025,SHA-E365239B004F254F,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-4A36F3721EF8AADE,中国 抗心律失常药物临床应用中国专家共识2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\中国 抗心律失常药物临床应用中国专家共识2023.pdf,心律失常\中国 抗心律失常药物临床应用中国专家共识2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,2234748,2024-06-06T12:29:58+08:00,4A36F3721EF8AADE54925EE8045D6114452D7A1163F300E28B605CF02A02FE55,中国抗心律失常药物临床应用中国专家共识2023,SHA-4A36F3721EF8AADE,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-04A6231207D5F4D6,室上性心动过速诊断及治疗中国专家共识(2021).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\室上性心动过速诊断及治疗中国专家共识(2021).pdf,心律失常\室上性心动过速诊断及治疗中国专家共识(2021).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,13136340,2025-08-27T19:16:06+08:00,04A6231207D5F4D613158C0B03D999769BC0582F6341B974EDEC9F3A9E20A8D3,室上性心动过速诊断及治疗中国专家共识2021,SHA-04A6231207D5F4D6,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-00005AB23BE6D130,室性心律失常中国专家共识基层版.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\心律失常\室性心律失常中国专家共识基层版.pdf,心律失常\室性心律失常中国专家共识基层版.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,3823934,2025-08-27T19:15:53+08:00,00005AB23BE6D1301598D1F6721B92FE4246359923B21217566E0449A27C9ED3,室性心律失常中国专家共识基层版,SHA-00005AB23BE6D130,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
