batch_dir,relation_id,severity,relationType,relationCategory,source_code,source_name,source_entityType,target_code,target_name,target_entityType,missing_fields,has_provenance_records,has_evidence_text_or_provenance,source_note,source_quality
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-7882AF9D43B9,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6D8D4F0D106A,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-BCB6595E4A58,射血分数降低的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-7F435C6551FE,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-HFrEF,射血分数降低的心力衰竭,Disease,PATHWAY-CARD-BCB6595E4A58,射血分数降低的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-7FE1137D93E1,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-71EEE6F12EA8,射血分数保留的心力衰竭治疗方案,TreatmentPlan,MED-CARD-3B504DD7AA33,钠-葡萄糖协同转运蛋白2抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-84494E3A34D0,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-71EEE6F12EA8,射血分数保留的心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-039398D79FB9,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-71EEE6F12EA8,射血分数保留的心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-CCE233F593A6,射血分数保留的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-08A6E06EA866,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,Disease,PATHWAY-CARD-CCE233F593A6,射血分数保留的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-27C7F4274B8E,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-8DE84AB1F5CB,急性心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-919CC1EE5993,blocking_for_cdss_scenario,includes_procedure,taxonomy,PLAN-CARD-8DE84AB1F5CB,急性心力衰竭治疗方案,TreatmentPlan,PROC-CARD-F1B0B84C6369,氧疗,Procedure,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-3CCCE152D4F2,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-8DE84AB1F5CB,急性心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-F67364931C99,急性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-CC880F400F85,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-AHF,急性心力衰竭,Disease,PATHWAY-CARD-F67364931C99,急性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-4780CC02D165,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-BC4747CE025F,射血分数轻度降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-3B504DD7AA33,钠-葡萄糖协同转运蛋白2抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6D8791CB983A,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-BC4747CE025F,射血分数轻度降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-5C774D10CF46,血管紧张素受体脑啡肽酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6DFC032278A0,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-BC4747CE025F,射血分数轻度降低的心力衰竭治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-A608DE5D0736,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-BC4747CE025F,射血分数轻度降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-E2FE14E667D7,盐皮质激素受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-D8C1F4BC3932,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-BC4747CE025F,射血分数轻度降低的心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-1CF6B8F522CB,射血分数轻度降低的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-7E2BC622652B,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-HFmrEF,射血分数轻度降低的心力衰竭,Disease,PATHWAY-CARD-1CF6B8F522CB,射血分数轻度降低的心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-A579DAA9B627,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-C3F083B7CCAC,透析患者慢性心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6244102203C3,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-C3F083B7CCAC,透析患者慢性心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-2CEC2DD2357F,透析患者慢性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-1E1F54B4847E,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,Disease,PATHWAY-CARD-2CEC2DD2357F,透析患者慢性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-C760ECBDD6BF,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,MED-CARD-5C774D10CF46,血管紧张素受体脑啡肽酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-FA42250ACCC8,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6290B852044F,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,MED-CARD-E2FE14E667D7,盐皮质激素受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-4AADD2BE35DC,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,MED-CARD-3B504DD7AA33,钠-葡萄糖协同转运蛋白2抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-2122BE02F166,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-EE5D4F0D53C0,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-CDCF4B5B8556,慢性心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-5CA473A5EFB7,慢性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-E06C8D691943,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,PATHWAY-CARD-5CA473A5EFB7,慢性心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-D72B1D587998,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-D0BC88D1FA7D,左心衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-31CD68684CC9,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-D0BC88D1FA7D,左心衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-76327A0605BF,左心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-B7ED4BC110D7,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-LEFT,左心衰竭,Disease,PATHWAY-CARD-76327A0605BF,左心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-03662C0C164A,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-E34C37595CAA,全心衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-20122FD196AA,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-E34C37595CAA,全心衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-D2F1438BB7D4,全心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-54AEEE6A4123,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,Disease,PATHWAY-CARD-D2F1438BB7D4,全心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-F8FDF4250926,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-E843FA63DDCF,右心衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-E56B63307627,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-E843FA63DDCF,右心衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-D8694FD10E05,右心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-8E4902BD0A17,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-RIGHT,右心衰竭,Disease,PATHWAY-CARD-D8694FD10E05,右心衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-30C5482FD7A5,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,MED-CARD-5C774D10CF46,血管紧张素受体脑啡肽酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-9D33ED5E1D7E,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-74A88EACF888,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,MED-CARD-E2FE14E667D7,盐皮质激素受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-AC6E7FB21C7C,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,MED-CARD-3B504DD7AA33,钠-葡萄糖协同转运蛋白2抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-D9F9EE268E31,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-C41C0665161E,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-EFF16DE5C7BC,心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-168E228D2992,心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6C3B265F6CFF,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF,心力衰竭,Disease,PATHWAY-CARD-168E228D2992,心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-D8B46FEEB8A2,blocking_for_cdss_scenario,includes_procedure,taxonomy,PLAN-CARD-108E680ADD4F,同步电复律,TreatmentPlan,PROC-CARD-7FD747D740F0,同步直流电复律,Procedure,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-A4CE2D803EE7,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,TreatmentPlan,PATHWAY-CARD-5E45FE7612C0,室上性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-58A9D84FD029,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-ARR-SVT,室上性心动过速,Disease,PATHWAY-CARD-5E45FE7612C0,室上性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-3FDDE07D9F60,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-344A32B0714D,房室折返性心动过速治疗方案,TreatmentPlan,PATHWAY-CARD-E724A2E93C03,房室折返性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-E36E32764EDC,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-ARR-AVRT,房室折返性心动过速,Disease,PATHWAY-CARD-E724A2E93C03,房室折返性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-8C50C5F2F96C,blocking_for_cdss_scenario,includes_procedure,taxonomy,PLAN-CARD-5C9E41087192,导管消融,TreatmentPlan,PROC-CARD-4777F9B8D8F3,射频导管消融,Procedure,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-4C16EEC53AE0,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-64B52A7B760E,药物转复,TreatmentPlan,MED-CARD-33087B86B32A,腺苷,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-06C5323D2487,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-64B52A7B760E,药物转复,TreatmentPlan,MED-CARD-0D88ECB6525C,普罗帕酮,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-2A3A9C908B50,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-64B52A7B760E,药物转复,TreatmentPlan,MED-AMIODARONE,胺碘酮,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-8CF166681BBC,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-64B52A7B760E,药物转复,TreatmentPlan,MED-CARD-75C23ADDCA3A,伊布利特,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-32282E97066C,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-6C7D6A045FA6,房性心动过速治疗方案,TreatmentPlan,PATHWAY-CARD-95B0A082242B,房性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-1E81670AB91C,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-ARR-AT,房性心动过速,Disease,PATHWAY-CARD-95B0A082242B,房性心动过速治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-8683592E400B,blocking_for_cdss_scenario,includes_procedure,taxonomy,PLAN-CARD-741F70867FDD,迷走神经刺激,TreatmentPlan,PROC-CARD-7FE0AC763703,Valsalva动作,Procedure,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,REL-PLANEXEC-18FDBAE973BA,blocking_for_cdss_scenario,includes_procedure,taxonomy,PLAN-CARD-741F70867FDD,迷走神经刺激,TreatmentPlan,PROC-CARD-B13C58DD2614,颈动脉窦按摩,Procedure,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
