id,entity_type,kg_node_code,kg_node_name,target_table,issue_type,reason,proposed_value,current_value,source,target_id,target_code,target_name,review_layer,recommended_action,classification_reason,group_id
fee8bebd05c35f96b96970f1ca83c504,Medication,MED-CARD-STD-A23B05CA19,恩格列净,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""empagliflozin""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
6e80cf1c42f7589d900976a36161cec6,Medication,MED-CARD-9898EF617690,拉贝洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Labetalol""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
dd86a0f9500d56f18ec07667e0eb5ac0,Medication,MED-CARD-STD-6B98598B0E,普拉格雷,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""prasugrel""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
fd460ea3f48c5923b106a5651d5e9726,Medication,MED-CARD-0D88ECB6525C,普罗帕酮,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""propafenone""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
8582d5a479585e76b2f5e23511e943a2,Medication,MED-CARD-STD-9146894909,普萘洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""propranolol""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
9627b0ebf42652428909eaf92333b908,Medication,MED-CARD-A49408D27901,普通肝素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
948f2527fdfa5828b74d176f0fd16b76,Medication,MED-CARD-E18CD9A11409,替奈普酶,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""TNK-tPA""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
b77a41ab2af051548b84d4c0531f490f,Medication,MED-CARD-STD-E03DF8E3FD,替格瑞洛,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""ticagrelor"", ""倍林达"", ""替格瑞洛""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
ca5459b09fe65db0b34e704d56a82f12,Medication,MED-CARD-STD-E2FA200428,替罗非班,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""tirofiban""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
d186a01651705b208cb82e57881aec12,Medication,MED-CARD-STEMI-579132151037,极化液,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
14f20e134b2855f9b44729ff6f98581a,Medication,MED-CARD-STD-68380EE96C,比索洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Bisoprolol"", ""bisoprolol"", ""比索洛尔""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
2b5a3b62bedd501f981b4e1e493383cd,Medication,MED-CARD-66202C12C872,氟卡尼,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""flecainide""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
7e2d4346623e510597287298d23674aa,Medication,MED-CARD-STD-3376F036EC,氨氯地平,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Amlodipine"", ""amlodipine""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
c20c196fdfcf5bc196dfd567f678c04f,Medication,MED-CARD-STD-9BB6ABC99A,氯吡格雷,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""clopidogrel"", ""氯吡格雷""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
f02f7b56b682503da236f9bc22a4e5fb,Medication,MED-CARD-STD-AB4975A147,氯沙坦,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Losartan"", ""losartan""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
99b9e3419e625fb4bfbfd06dc6a14ba0,Medication,MED-CARD-C76A8D478BBC,沙库巴曲缬沙坦,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""沙库巴曲/缬沙坦"", ""ARNI""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
5965b5bece425285be2c2bd802f928de,Medication,MED-CARD-STEMI-611F442336F1,洋地黄制剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
e7fcc750f6b15e3b9c6af3196ea00b55,Medication,MED-CARD-33F1AFB382DE,瑞替普酶,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""r-PA""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
7132028c30b658369a0d02ec6bf7e928,Medication,MED-CARD-STD-78DD48EF71,瑞舒伐他汀,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""rosuvastatin"", ""可定；rosuvastatin""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
58a50b4faf425de5bd4e14dd6049c4ae,Medication,MED-CARD-STD-DE220086E9,硝酸甘油,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Nitroglycerin"", ""nitroglycerin"", ""硝酸甘油""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
16725fbcd901535fb7d57d2ca42e9779,Medication,MED-CARD-F50DC811465A,索他洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""sotalol""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
485de2cc5bf55b59b707a34333d61d52,Medication,MED-CARD-80FC8F8A3EB4,组织型纤溶酶原激活物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""t-PA"", ""rt-PA""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
5361b318ed775be7aa28cfa1a22d25a0,Medication,MED-CARD-STD-C685CE7163,维拉帕米,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""verapamil"", ""维拉帕米""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
de7a313a290058a6a379f72ee927e61f,Medication,MED-CARD-STD-1691342E51,美托洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Metoprolol"", ""metoprolol"", ""美托洛尔""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
c140ab922fd55166a7d04807062360fc,Medication,MED-CARD-7717331EF136,肝素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
fad894873eb255acbb11913da0f21a98,Medication,MED-CARD-5F6B66291B8B,肠溶阿司匹林,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肠溶阿司匹林""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
369da66e5d8851cdacadc67f6b016f6a,Medication,MED-AMIODARONE,胺碘酮,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""amiodarone""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
c8e2ab82eae253d99161fafee8581960,Medication,MED-CARD-PH-980E71EA9FFC,西地那非,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""西地那非片""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
c9afc0af0d75552d8ec61f81c4ebcaf6,Medication,MED-CARD-PH-19133377BBC6,贝前列素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""贝前列素片""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
437fc9b9ce795cf2ba07e6f27883bf8a,Medication,MED-CARD-STD-F061E1CD48,贝那普利,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Benazepril"", ""benazepril""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
e324f955ac0d5e99a7e7d12f48bce858,Medication,MED-CARD-STD-3B4D860E5C,达格列净,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""dapagliflozin""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
c1753058d8cb556e9f2c5d9b430cf999,Medication,MED-CARD-C3B888F489B9,达比加群,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
bfe36151add75f408710a036bab8feb4,Medication,MED-CARD-68E5765B76ED,达比加群酯,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""dabigatran"", ""达比加群""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
0904c0c9cda85c3ca6e84f4e229a2ce7,Medication,MED-CARD-CA961D8A62E7,钾剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""补钾""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
0bd3b4fc68b55d26a9f768f9a8cda999,Medication,MED-CARD-062BA3732EF1,链激酶,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
ce980802b75456fab838d7376546ea8d,Medication,MED-CARD-6908E18BBAF0,长效青霉素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""长效青霉素""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
421d5eb4053d56e4bbda5bd16598022f,Medication,MED-CARD-4FB23383386F,阿加糖酶α,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
bce81a39a76b50379bfbe009b5a77e4f,Medication,MED-CARD-B89F68FD48F2,阿加糖酶β,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
eac4b82a1ba1502dbc767aa4e1100d91,Medication,MED-CARD-FC4A5B5D6C12,阿哌沙班,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""apixaban""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
a12859f7d3f458a2b8973a769cb3afcd,Medication,MED-CARD-ATORVASTATIN,阿托伐他汀,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""atorvastatin"", ""立普妥"", ""立普妥；atorvastatin""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
fb2d083aaa535f668d9753aa9a7c0779,Medication,MED-CARD-STD-5AB035E285,阿昔单抗,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""abciximab""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
203fc994b7c55e3f81c397c53ab32a12,Medication,MED-CARD-9AE886A62E58,阿替普酶,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""rt-PA""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_DRUG_DICT
937d69ef67155a77bc6a892bbb4671a7,TreatmentItem,PROC-CARD-7FE0AC763703,Valsalva动作,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
fb539c4dd3c35c549484db8ce7f20416,TreatmentItem,PROC-CARD-D44A6EDF0647,减重,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
e811f4d6e1ba5615985bba8f49a9cca9,TreatmentItem,PROC-CARD-99A6FF1BEB35,危险因素管理,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
13f432abac0f5f8692755339e4e8c58f,TreatmentItem,PROC-CARD-8D443B13A42F,可穿戴式除颤器,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""穿戴式除颤器""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
f923c899b7ac57ea9d5cb965681b2aaa,TreatmentItem,PROC-CARD-11EC8565EE70,吸氧治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
1a2bab62782a583fb07f5e967cb5473c,TreatmentItem,TRT-CARD-TBAD-OPEN-SURGICAL-REPAIR,开放手术修复策略,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""开放手术"", ""开放手术修复""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
489275d2687155fb96bfeb772b034c48,TreatmentItem,TRT-CARD-NEUROSIS-PSYCHOTHERAPY,心理与行为干预,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
83255aa00862535990897344bc11f315,TreatmentItem,PROC-CARD-7E3CF22F4DF0,戒烟限酒,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
7d2b1b5a95205b6f87bd131833dc11d9,TreatmentItem,PROCEDURE-CARD-B80BBDCAFB42,支持治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
e6f6cb1d98a65676bf622629a17d0cd3,TreatmentItem,TRT-CARD-TBAD-BEST-MEDICAL-THERAPY,最佳药物治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""药物治疗"", ""强化药物治疗""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
126d88f02b465ca888929f3cc12061cb,TreatmentItem,PROCEDURE-CARD-A42A92C815BB,机械循环支持,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
d0354ff26cad5ef8b01fe40d91acc47c,TreatmentItem,PROC-CARD-F1B0B84C6369,氧疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
ff98cf251022580d8dae2224db2d5cd4,TreatmentItem,PROC-CARD-DA0F467D4A30,溶栓治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""溶栓治疗"", ""纤溶治疗"", ""静脉溶栓""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
23198238c55658a6b94c0e7e3be06a24,TreatmentItem,PROCEDURE-CARD-ECB15F64C1CD,生命支持治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
b61dc6d65cd15b0cb0074917bb68d49c,TreatmentItem,PROC-CARD-132F7104A781,生活方式干预,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
b80c8c815a365390a29b3b85aade8121,TreatmentItem,PROC-CARD-AVB1-CAUSE-TREATMENT,病因治疗,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""首先应针对不同病因进行治疗"", ""针对不同病因进行治疗"", ""病因治疗""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
f76b66373bd052a29e42f2376fa01a2d,TreatmentItem,TRT-CARD-CORRECT-REVERSIBLE-CAUSES,纠正可逆诱因,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
ddb30b3ee12a5a3c9b5ae7595661045f,TreatmentItem,CARD-SKELETON-FULL-20260709-PROCEDURE-4C5D8A1DB3120DB9,肺移植同时修补心脏缺损,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
f82e0584274a53e3839d62c6a2fa21c4,TreatmentItem,PROC-CARD-F25D5945465C,起搏器程控,K_TREATMENT_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""起搏器参数调整"", ""起搏器随访程控"", ""程控随访""]}",Neo4j图谱与Oracle有效字典只读比对,,,,分组批量确认,候选注册,通过标题污染、疾病壳、推理句和药物类别初筛，进入同类批量确认。,GROUP-K_TREATMENT_DICT
