scope,disease_code,disease,rule_code,rule_name,rule_text,evidence_code,evidence_name,source_name,score,matched_keywords,status
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,RULE-CDSS-VASCD-ARR-VF-01-01-DIAG,心室扑动与心室颤动诊断确认阶段规则,当患者症状、体征或检查提示心室扑动与心室颤动可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,37,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；有原文证据,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,RULE-CDSS-VASCD-ARR-VF-02-01-RISK,心室扑动与心室颤动风险分层阶段规则,在心室扑动与心室颤动诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,39,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,RULE-CDSS-VASCD-ARR-VF-03-01-TREAT,心室扑动与心室颤动治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,45,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；治疗；药物；手术；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,RULE-CDSS-VASCD-ARR-VF-04-01-FOLLOW,心室扑动与心室颤动随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-4636855977146C2FB654-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第20页证据（SEG-DOC-80984BC35C87AC53-20-GL-00076-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,41,心律失常；房颤；室速；室颤；SVT；VT；CARD；治疗；药物；消融；起搏；利尿；禁忌；风险；卒中；评分；监测；有原文证据；指南/共识,linked
心律失常,DIS-CARD-ARR-VT,持续性室性心动过速,RULE-CDSS-VASCD-ARR-VT-01-01-DIAG,持续性室性心动过速诊断确认阶段规则,当患者症状、体征或检查提示持续性室性心动过速可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,39,持续性室性心动过速；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；有原文证据,linked
心律失常,DIS-CARD-ARR-VT,持续性室性心动过速,RULE-CDSS-VASCD-ARR-VT-02-01-RISK,持续性室性心动过速风险分层阶段规则,在持续性室性心动过速诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,41,持续性室性心动过速；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-VT,持续性室性心动过速,RULE-CDSS-VASCD-ARR-VT-03-01-TREAT,持续性室性心动过速治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,47,持续性室性心动过速；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；治疗；药物；手术；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-VT,持续性室性心动过速,RULE-CDSS-VASCD-ARR-VT-04-01-FOLLOW,持续性室性心动过速随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-4636855977146C2FB654-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第20页证据（SEG-DOC-80984BC35C87AC53-20-GL-00076-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,41,心律失常；房颤；室速；室颤；SVT；VT；CARD；治疗；药物；消融；起搏；利尿；禁忌；风险；卒中；评分；监测；有原文证据；指南/共识,linked
心律失常,DIS-CARD-ARR-WPW,预激综合征,RULE-CDSS-SVTAFL-ARR-WPW-01-01-DIAG,预激综合征诊断确认阶段规则,当患者症状、体征或检查提示预激综合征可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,37,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；有原文证据,linked
心律失常,DIS-CARD-ARR-WPW,预激综合征,RULE-CDSS-SVTAFL-ARR-WPW-02-01-RISK,预激综合征风险分层阶段规则,在预激综合征诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,39,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-WPW,预激综合征,RULE-CDSS-SVTAFL-ARR-WPW-03-01-TREAT,预激综合征治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,45,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；ARR；诊断；评估；心电图；超声；心脏磁共振；检查；治疗；药物；手术；猝死；有原文证据,linked
心律失常,DIS-CARD-ARR-WPW,预激综合征,RULE-CDSS-SVTAFL-ARR-WPW-04-01-FOLLOW,预激综合征随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-4636855977146C2FB654-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第20页证据（SEG-DOC-80984BC35C87AC53-20-GL-00076-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,41,心律失常；房颤；室速；室颤；SVT；VT；CARD；治疗；药物；消融；起搏；利尿；禁忌；风险；卒中；评分；监测；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF,心力衰竭,RULE-CDSS-HF-HF-01-01-DIAG,心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,31,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；DIS；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF,心力衰竭,RULE-CDSS-HF-HF-02-01-RISK,心力衰竭风险分层阶段规则,在心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,31,心力衰竭；DIS；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF,心力衰竭,RULE-CDSS-HF-HF-03-01-TREAT,心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,39,心衰；DIS；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF,心力衰竭,RULE-CDSS-HF-HF-04-01-FOLLOW,心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,37,心力衰竭；心衰；HF；HFrEF；急性心衰；DIS；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-AHF,急性心力衰竭,RULE-CDSS-HF-HF-AHF-01-01-DIAG,急性心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示急性心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-CARD-FOUND-00017,急性心力衰竭-complication-教材证据,《内科学（第10版）》.docx,29,同病种；急性心力衰竭；心力衰竭；心衰；HF；慢性心衰；CARD；AHF；有原文证据,linked
心力衰竭,DIS-CARD-HF-AHF,急性心力衰竭,RULE-CDSS-HF-HF-AHF-02-01-RISK,急性心力衰竭风险分层阶段规则,在急性心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CARD-FOUND-00017,急性心力衰竭-complication-教材证据,《内科学（第10版）》.docx,29,同病种；急性心力衰竭；心力衰竭；心衰；HF；慢性心衰；CARD；AHF；有原文证据,linked
心力衰竭,DIS-CARD-HF-AHF,急性心力衰竭,RULE-CDSS-HF-HF-AHF-03-01-TREAT,急性心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-AHF,急性心力衰竭,RULE-CDSS-HF-HF-AHF-04-01-FOLLOW,急性心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,RULE-CDSS-HF-HF-BIVENTRICULAR-01-01-DIAG,全心衰竭诊断确认阶段规则,当患者症状、体征或检查提示全心衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,RULE-CDSS-HF-HF-BIVENTRICULAR-02-01-RISK,全心衰竭风险分层阶段规则,在全心衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,RULE-CDSS-HF-HF-BIVENTRICULAR-03-01-TREAT,全心衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,RULE-CDSS-HF-HF-BIVENTRICULAR-04-01-FOLLOW,全心衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-CHF,慢性心力衰竭,RULE-CDSS-HF-HF-CHF-01-01-DIAG,慢性心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示慢性心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-CARD-FOUND-00010,慢性心力衰竭-epidemiology-教材证据,《内科学（第10版）》.docx,29,同病种；慢性心力衰竭；心力衰竭；心衰；HF；HFpEF；CARD；CHF；有原文证据,linked
心力衰竭,DIS-CARD-HF-CHF,慢性心力衰竭,RULE-CDSS-HF-HF-CHF-02-01-RISK,慢性心力衰竭风险分层阶段规则,在慢性心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CARD-FOUND-00010,慢性心力衰竭-epidemiology-教材证据,《内科学（第10版）》.docx,29,同病种；慢性心力衰竭；心力衰竭；心衰；HF；HFpEF；CARD；CHF；有原文证据,linked
心力衰竭,DIS-CARD-HF-CHF,慢性心力衰竭,RULE-CDSS-HF-HF-CHF-03-01-TREAT,慢性心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-CHF,慢性心力衰竭,RULE-CDSS-HF-HF-CHF-04-01-FOLLOW,慢性心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-42EDE7FD31801258FBF2-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第8页证据（SEG-DOC-F0DDA79BAB227E88-8-GL-00031-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,37,慢性心力衰竭；心力衰竭；心衰；HF；HFrEF；急性心衰；慢性心衰；CARD；治疗；药物；用药；手术；利尿；禁忌；风险；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,RULE-CDSS-HF-HF-DIALYSIS-CHF-01-01-DIAG,透析患者慢性心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示透析患者慢性心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,27,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,RULE-CDSS-HF-HF-DIALYSIS-CHF-02-01-RISK,透析患者慢性心力衰竭风险分层阶段规则,在透析患者慢性心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,27,心力衰竭；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,RULE-CDSS-HF-HF-DIALYSIS-CHF-03-01-TREAT,透析患者慢性心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,35,心衰；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,RULE-CDSS-HF-HF-DIALYSIS-CHF-04-01-FOLLOW,透析患者慢性心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,33,心力衰竭；心衰；HF；HFrEF；急性心衰；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFmrEF,射血分数轻度降低的心力衰竭,RULE-CDSS-HF-HF-HFmrEF-01-01-DIAG,射血分数轻度降低的心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示射血分数轻度降低的心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFmrEF,射血分数轻度降低的心力衰竭,RULE-CDSS-HF-HF-HFmrEF-02-01-RISK,射血分数轻度降低的心力衰竭风险分层阶段规则,在射血分数轻度降低的心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFmrEF,射血分数轻度降低的心力衰竭,RULE-CDSS-HF-HF-HFmrEF-03-01-TREAT,射血分数轻度降低的心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-HFmrEF,射血分数轻度降低的心力衰竭,RULE-CDSS-HF-HF-HFmrEF-04-01-FOLLOW,射血分数轻度降低的心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,RULE-CDSS-HF-HF-HFpEF-01-01-DIAG,射血分数保留的心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示射血分数保留的心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,RULE-CDSS-HF-HF-HFpEF-02-01-RISK,射血分数保留的心力衰竭风险分层阶段规则,在射血分数保留的心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,RULE-CDSS-HF-HF-HFpEF-03-01-TREAT,射血分数保留的心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,RULE-CDSS-HF-HF-HFpEF-04-01-FOLLOW,射血分数保留的心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFrEF,射血分数降低的心力衰竭,RULE-CDSS-HF-HF-HFrEF-01-01-DIAG,射血分数降低的心力衰竭诊断确认阶段规则,当患者症状、体征或检查提示射血分数降低的心力衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFrEF,射血分数降低的心力衰竭,RULE-CDSS-HF-HF-HFrEF-02-01-RISK,射血分数降低的心力衰竭风险分层阶段规则,在射血分数降低的心力衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-HFrEF,射血分数降低的心力衰竭,RULE-CDSS-HF-HF-HFrEF-03-01-TREAT,射血分数降低的心力衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-HFrEF,射血分数降低的心力衰竭,RULE-CDSS-HF-HF-HFrEF-04-01-FOLLOW,射血分数降低的心力衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-LEFT,左心衰竭,RULE-CDSS-HF-HF-LEFT-01-01-DIAG,左心衰竭诊断确认阶段规则,当患者症状、体征或检查提示左心衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
