disease_code,disease_name,recommendation_code,recommendation_name,entity_type,node_code,node_name,cdss_use_status,clinical_use_status,dictionary_validation_status,source_table,cdss_order_ready,cdss_display_ready,emr_write_allowed,cdss_dictionary_resolution_status,cdss_dictionary_resolution_note,cdss_dictionary_required_action,处置结论
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-01-01-DIAG,疑似肥厚型心肌病应结合超声心动图、心脏磁共振、最大室壁厚度和家族史确认诊断。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-04-01-FOLLOW,HCM应定期复评症状、心电/动态心电图、影像学和家系风险。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,REC-CDSS-CM-ABVC-01-01-DIAG,疑似ABVC应结合CMR、心电/动态心电图、双心室受累证据和基因检测确认诊断。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,REC-CDSS-CM-ABVC-01-01-DIAG,疑似ABVC应结合CMR、心电/动态心电图、双心室受累证据和基因检测确认诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ARVC,致心律失常性右心室心肌病,REC-CDSS-CM-ARVC-01-01-DIAG,疑似ARVC应结合心电图、动态心电图、CMR、基因检测和诊断标准确认诊断。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ARVC,致心律失常性右心室心肌病,REC-CDSS-CM-ARVC-01-01-DIAG,疑似ARVC应结合心电图、动态心电图、CMR、基因检测和诊断标准确认诊断。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ARVC,致心律失常性右心室心肌病,REC-CDSS-CM-ARVC-01-01-DIAG,疑似ARVC应结合心电图、动态心电图、CMR、基因检测和诊断标准确认诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,REC-CDSS-CM-ALVC-01-01-DIAG,疑似ALVC应结合CMR-LGE、心电/动态心电图和基因检测评估左室受累。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,REC-CDSS-CM-ALVC-01-01-DIAG,疑似ALVC应结合CMR-LGE、心电/动态心电图和基因检测评估左室受累。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,REC-CDSS-CM-ALVC-02-01-TREAT,ALVC应进行猝死风险复评，必要时评估ICD、抗心律失常治疗和心衰治疗。,Medication,MED-AMIODARONE,胺碘酮,,,knowledge_only,,False,True,False,needs_drug_form_route,胺碘酮虽是具体药名，但 Oracle 存在片剂、胶囊、注射液等多剂型。,按急性/长期用药场景确认剂型和给药途径。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ACM,致心律失常性心肌病,REC-CDSS-CM-ACM-01-01-DIAG,疑似致心律失常性心肌病应结合心电图、动态心电图、CMR和基因检测进行谱系分型。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ACM,致心律失常性心肌病,REC-CDSS-CM-ACM-01-01-DIAG,疑似致心律失常性心肌病应结合心电图、动态心电图、CMR和基因检测进行谱系分型。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-ACM,致心律失常性心肌病,REC-CDSS-CM-ACM-01-01-DIAG,疑似致心律失常性心肌病应结合心电图、动态心电图、CMR和基因检测进行谱系分型。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-HF-DIALYSIS-CHF,透析患者慢性心力衰竭,REC-CDSS-HF-HF-DIALYSIS-CHF-01-01-DIAG,疑似透析患者慢性心力衰竭时，应结合心力衰竭诊断标准、透析患者慢性心力衰竭诊断标准、利钠肽、左心室射血分数、超声心动图进行诊断确认和必要鉴别。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-LQTS,长QT间期综合征,REC-CDSS-VASCD-ARR-LQTS-01-01-DIAG,疑似长QT间期综合征时，应结合长QT间期综合征诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-LQTS,长QT间期综合征,REC-CDSS-VASCD-ARR-LQTS-01-01-DIAG,疑似长QT间期综合征时，应结合长QT间期综合征诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-LQTS,长QT间期综合征,REC-CDSS-VASCD-ARR-LQTS-03-01-TREAT,长QT间期综合征治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、抗心律失常药物治疗、电复律除颤、β受体阻滞剂、利多卡因等。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REC-CDSS-CAD-OLDMI-01-01-ASSESS,陈旧性心肌梗死应评估心电图、超声心动图、LVEF和缺血/并发症风险。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REC-CDSS-CAD-OLDMI-01-01-ASSESS,陈旧性心肌梗死应评估心电图、超声心动图、LVEF和缺血/并发症风险。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REC-CDSS-CAD-OLDMI-02-01-PREVENT,陈旧性心肌梗死需长期进行他汀、抗血小板、β受体阻滞剂和随访管理。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REC-CDSS-CAD-OLDMI-02-01-PREVENT,陈旧性心肌梗死需长期进行他汀、抗血小板、β受体阻滞剂和随访管理。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-RCM,限制型心肌病,REC-CDSS-CM-RCM-01-01-DIAG,疑似限制型心肌病应结合超声、心脏磁共振和必要时心内膜心肌活检明确病因。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-RCM,限制型心肌病,REC-CDSS-CM-RCM-01-01-DIAG,疑似限制型心肌病应结合超声、心脏磁共振和必要时心内膜心肌活检明确病因。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,REC-CDSS-CAD-SILENT-01-01-SCREEN,隐匿性冠心病应在高危人群中结合心电图、负荷试验、冠脉CTA或冠脉造影确认缺血/冠脉病变。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,REC-CDSS-CAD-SILENT-02-01-PREVENT,隐匿性冠心病应按冠心病风险管理进行他汀、抗血小板和危险因素控制。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REC-CDSS-CAD-NSTEMI-01-01-DIAG,无持续ST段抬高但肌钙蛋白升高/动态变化时支持NSTEMI诊断。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REC-CDSS-CAD-NSTEMI-01-01-DIAG,无持续ST段抬高但肌钙蛋白升高/动态变化时支持NSTEMI诊断。,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,,,knowledge_only,,False,True,False,needs_lab_subitem_drilldown,心肌损伤标志物是组合检验概念，应下钻到肌钙蛋白、CK-MB、肌红蛋白等检验项目/细项。,补具体检验项目和检验细项后再参与正式医嘱。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REC-CDSS-CM-NDLVCM-01-01-DIAG,疑似非扩张型左心室心肌病应结合CMR-LGE、左室功能、心电/动态心电图和基因检测进行诊断。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REC-CDSS-CM-NDLVCM-01-01-DIAG,疑似非扩张型左心室心肌病应结合CMR-LGE、左室功能、心电/动态心电图和基因检测进行诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-NSVT,非持续性室性心动过速,REC-CDSS-VASCD-ARR-NSVT-01-01-DIAG,疑似非持续性室性心动过速时，应结合非持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图进行诊断确认和必要鉴别。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-NSVT,非持续性室性心动过速,REC-CDSS-VASCD-ARR-NSVT-01-01-DIAG,疑似非持续性室性心动过速时，应结合非持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-WPW,预激综合征,REC-CDSS-SVTAFL-ARR-WPW-01-01-DIAG,疑似预激综合征时，应结合预激综合征诊断标准、12导联心电图、动态心电图、电生理检查、超声心动图等进行诊断确认和必要鉴别。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-WPW,预激综合征,REC-CDSS-SVTAFL-ARR-WPW-03-01-TREAT,预激综合征治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、抗凝治疗、伊布利特、普罗帕酮等。,Medication,MED-AMIODARONE,胺碘酮,,,knowledge_only,,False,True,False,needs_drug_form_route,胺碘酮虽是具体药名，但 Oracle 存在片剂、胶囊、注射液等多剂型。,按急性/长期用药场景确认剂型和给药途径。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
