original_code,name,entityType,mapped_code,mapping_status,node_upsert,server_match_count
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-24094FD774605F92,卵圆孔未闭应与小房间隔缺损相鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-24094FD774605F92,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DCCE680937A39D18,鉴别诊断应考虑原发性肺动脉扩张,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DCCE680937A39D18,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-FD761DB73D7006E0,主要应与风湿性瓣膜病及肥厚型梗阻性心肌病相鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-FD761DB73D7006E0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-80ED939AE528005A,有青紫者应与其他青紫型先天性心脏病及三尖瓣闭锁鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-80ED939AE528005A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3A2F24C552275B53,无青紫者应与扩张型心肌病和心包积液鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3A2F24C552275B53,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-9803E782FCDCDE5B,死亡原因常为心力衰竭,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-9803E782FCDCDE5B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-854E3DD0910F85AF,其次为肺部感染、肺动脉血栓形成或栓塞,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-854E3DD0910F85AF,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-294BFF72316BACB1,二、室间隔缺损室间隔缺损（ventricularseptaldefect,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-294BFF72316BACB1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-78A2DE17EB3C6E73,也是一种常见的先天性心脏畸形,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-78A2DE17EB3C6E73,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-109A5A5A568CBA5F,约占成人先天性心血管疾病的10%～20%,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-109A5A5A568CBA5F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-0766EDE716921394,亦可与其他畸形合并发生,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-0766EDE716921394,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-59415AA38EE0DFB9,缺损面积较小者预后良好,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-59415AA38EE0DFB9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-1EA263AE79F57A5F,较大缺损伴有严重肺动脉高压者预后极差,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-1EA263AE79F57A5F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-CD92009C89AF0203,死亡原因常为心力衰竭,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-CD92009C89AF0203,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-D1D844AFEB19C7A9,其次为肺部感染、肺动脉血栓形成或栓塞,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-D1D844AFEB19C7A9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-754806AE9EC531C7,二、室间隔缺损室间隔缺损（ventricularseptaldefect,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-754806AE9EC531C7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-F279DE2A6BE13A48,也是一种常见的先天性心脏畸形,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-F279DE2A6BE13A48,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-305703D9516265C0,约占成人先天性心血管疾病的10%～20%,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-305703D9516265C0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-DFA7D45A1AD8D73A,亦可与其他畸形合并发生,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-DFA7D45A1AD8D73A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-B96B9CFFBBE591AD,缺损面积较小者预后良好,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-B96B9CFFBBE591AD,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-71A8C9E31C8F2150,较大缺损伴有严重肺动脉高压者预后极差,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-71A8C9E31C8F2150,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-F449B1EC78A9796D,死亡原因常为心力衰竭,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-F449B1EC78A9796D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-B3637891BAD54847,其次为肺部感染、肺动脉血栓形成或栓塞,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-B3637891BAD54847,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-8C574D38F1FB0435,二、室间隔缺损室间隔缺损（ventricularseptaldefect,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-8C574D38F1FB0435,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-7D2CAE6AD4F7D82A,也是一种常见的先天性心脏畸形,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-7D2CAE6AD4F7D82A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-9BD305536DB24B8A,约占成人先天性心血管疾病的10%～20%,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-9BD305536DB24B8A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-0DAD9E37FA5ED5B7,亦可与其他畸形合并发生,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-0DAD9E37FA5ED5B7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-C6661051E7A2F91B,缺损面积较小者预后良好,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-C6661051E7A2F91B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-D2331B7ECAFE420B,较大缺损伴有严重肺动脉高压者预后极差,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-D2331B7ECAFE420B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-9D1F76C92F0E6F27,艾森门格综合征定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-9D1F76C92F0E6F27,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-23BCEC5AE484CB64,是一组先天性心脏病发展的后果，由原来的左向右分流变成右向左分流，从无青紫发展至有青紫时，即称为Eisenmenger综合征,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-23BCEC5AE484CB64,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-56EA644F559BC072,除原发的室间隔缺损、房间隔缺损或动脉导管未闭等原有畸形外,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-56EA644F559BC072,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE494BF8F4525C26,可见右心房、右心室均明显增大,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE494BF8F4525C26,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-9CACE7E5ED875F16,肺动脉干和主要分支扩大,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-9CACE7E5ED875F16,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-A66F349F2482A7E1,而肺小动脉壁增厚,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-A66F349F2482A7E1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CA7B5A7F07273755,内腔狭小甚至闭塞,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CA7B5A7F07273755,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE795C4CEF25260C,本征原有的左向右分流流量一般均较大,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE795C4CEF25260C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-462C19E0026E2241,导致肺动脉压增高,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-462C19E0026E2241,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B808BF271D78CB5C,开始为功能性肺血管收缩,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B808BF271D78CB5C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B3BA2E88DABF620A,持续存在的血流动力学变化,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B3BA2E88DABF620A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-73FF8D9BEB4392E4,使右心室和右心房压力增高,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-73FF8D9BEB4392E4,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-6ADA921406A7D528,诊断一般无困难,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-6ADA921406A7D528,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-DD9EDDB95DE2E4DB,鉴别诊断主要与先天性青紫型心脏畸形鉴别,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-DD9EDDB95DE2E4DB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A2625491989BCEB0,鉴别诊断主要与先天性青紫型心脏畸形鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A2625491989BCEB0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-B7EA8A4F1F8F5C12,为先天性心脏病后期已失去手术治疗机会,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-B7EA8A4F1F8F5C12,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-78D1C039056C58D7,为先天性心脏病后期已失去手术治疗机会,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-78D1C039056C58D7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-5A36B6DD9D82F74F,为先天性心脏病后期已失去手术治疗机会,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-5A36B6DD9D82F74F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-16CA187035F4BA70,成人先天性心脏病的介入治疗定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-16CA187035F4BA70,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-8D1C875D9C84944B,是较早应用的非手术介入性先天性心脏病的治疗措施，首例成功报告为1982年,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-8D1C875D9C84944B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-526B6B6900B62837,是目前应用最为广泛的封堵器,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-526B6B6900B62837,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-76D30A05B359981E,导致完全闭塞,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-76D30A05B359981E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-C1401E56EB9307EC,心脏瓣膜病定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-C1401E56EB9307EC,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3CCF72D01B0C1ED2,是由多种原因引起的心脏瓣膜狭窄或/和反流所致的心脏疾病,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3CCF72D01B0C1ED2,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-ADE9AD8E4E1366B0,导致心房或心室结构改变及功能失常，最终出现心力衰竭、心律失常等临床表现,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-ADE9AD8E4E1366B0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-68F0053EAC6DC5D3,引起的心脏瓣膜狭窄或/和反流所致的心脏疾病,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-68F0053EAC6DC5D3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-9CD1D5D2633E5B98,主动脉瓣狭窄（aorticstenosis）的病因有三种,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-9CD1D5D2633E5B98,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-F69AF9B910B133D5,即先天性病变、退行性变和炎症性病变,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-F69AF9B910B133D5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-F5299AFBD6E97AB0,单纯性主动脉瓣狭窄多为先天性或退行性变,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-F5299AFBD6E97AB0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-E49E367C28E29166,（一）先天性畸形1.单叶瓣畸形可引起严重的先天性主动脉瓣狭窄,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-E49E367C28E29166,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B7D10EB0EF18338D,是导致婴儿死亡的重要原因之一,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B7D10EB0EF18338D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-404570F33923FD5D,多数在儿童时期出现症状,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-404570F33923FD5D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-6F8C76483CBE96EE,青春期前即需矫治,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-6F8C76483CBE96EE,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-46CCA811BF4600E8,2.二叶瓣畸形群体中约1%～2%的个体出生时呈二叶瓣畸形,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-46CCA811BF4600E8,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-EFB416E120EAFEBC,其本身不引起狭窄,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-EFB416E120EAFEBC,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-E53C319F997B31A3,结构异常的瓣膜导致主动脉瓣血流动力学异常,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-E53C319F997B31A3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-1E4DAA878018F6C8,（一）诊断典型主动脉瓣区喷射性收缩期杂音,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-1E4DAA878018F6C8,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-4AC5F9C9B3C61D10,较易诊断主动脉瓣狭窄,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-4AC5F9C9B3C61D10,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-7BE5DB27A148DBE9,（二）鉴别诊断临床上主动脉瓣狭窄应与下列情况的主动脉瓣区收缩期杂音相鉴别,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-7BE5DB27A148DBE9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DD5781119FC5A24E,合并反流和二尖瓣病变者多为风湿性心脏瓣膜病,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DD5781119FC5A24E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F6859249B2A5BEEA,（二）鉴别诊断临床上主动脉瓣狭窄应与下列情况的主动脉瓣区收缩期杂音相鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F6859249B2A5BEEA,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-761E866A2290BB43,上述情况超声心动图可予以鉴别,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-761E866A2290BB43,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-DD1414C74AEC9EF3,无症状者的存活率与正常群体相似,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-DD1414C74AEC9EF3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-113FB63048D83402,3%～5%的病人可发生猝死,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-113FB63048D83402,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-2FEAA981DCCD29E5,三联征出现提示预后不良,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-2FEAA981DCCD29E5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-4D404D6C2E2CA1AF,有心绞痛者约50%的病人5年内死亡,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-4D404D6C2E2CA1AF,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-5A10476F6A8CCC26,约50%的病人3年内死亡,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-5A10476F6A8CCC26,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-1A55347548A42C32,出现充血性心力衰竭约50%的病人2年内死亡,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-1A55347548A42C32,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-95D66E53E35FB38C,成功的主动脉瓣置换术后,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-95D66E53E35FB38C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROGNOSIS-D48BB85E3E050064,病人预后明显改善,Prognosis,CARD-SKELETON-FULL-20260709-PROGNOSIS-D48BB85E3E050064,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-95C2CA54E521E02E,无症状者的存活率与正常群体相似,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-95C2CA54E521E02E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-129BF8324159A72A,3%～5%的病人可发生猝死,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-129BF8324159A72A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-B89B8F2FF370E488,三联征出现提示预后不良,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-B89B8F2FF370E488,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-A4C4034FD458CE91,有心绞痛者约50%的病人5年内死亡,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-A4C4034FD458CE91,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-309162A27AEBD875,约50%的病人3年内死亡,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-309162A27AEBD875,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-A636A7AB00E4FB30,出现充血性心力衰竭约50%的病人2年内死亡,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-A636A7AB00E4FB30,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-54EBAC9B59C492A7,成功的主动脉瓣置换术后,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-54EBAC9B59C492A7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-FOLLOWUP-5F324408FF1132C9,病人预后明显改善,FollowUp,CARD-SKELETON-FULL-20260709-FOLLOWUP-5F324408FF1132C9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-BADB552BC402489C,无症状者的存活率与正常群体相似,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-BADB552BC402489C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-71890D174D616C47,3%～5%的病人可发生猝死,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-71890D174D616C47,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-81CF18CF3A1A25C6,三联征出现提示预后不良,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-81CF18CF3A1A25C6,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-2BAE06929DA98B8A,有心绞痛者约50%的病人5年内死亡,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-2BAE06929DA98B8A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-249FA7D7FF3112CB,约50%的病人3年内死亡,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-249FA7D7FF3112CB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-13FC0799E2068E74,出现充血性心力衰竭约50%的病人2年内死亡,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-13FC0799E2068E74,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-E4E39694470BBAF8,成功的主动脉瓣置换术后,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-E4E39694470BBAF8,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PREVENTION-01B3A3031B3E1E7C,病人预后明显改善,Prevention,CARD-SKELETON-FULL-20260709-PREVENTION-01B3A3031B3E1E7C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-A1127ABDB5F36C22,主动脉瓣反流（aorticregurgitation,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-A1127ABDB5F36C22,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-24917A55C1D41E73,AR）主要由主动脉瓣膜本身病变、主动脉根部疾病所致,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-24917A55C1D41E73,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-2D648610D674547C,根据发病情况又分为急性和慢性两种,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-2D648610D674547C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-FB2BBF18A414A00F,（一）急性主动脉瓣反流病因主要包括,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-FB2BBF18A414A00F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-2AF986271668B9E4,胸部创伤致升主动脉根部、瓣叶支持结构和瓣叶破损或瓣叶脱垂,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-2AF986271668B9E4,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-A6D82584DD6971C5,主动脉夹层血肿使主动脉瓣环扩大,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-A6D82584DD6971C5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-F1689E26DF62CCAD,瓣叶或瓣环被夹层血肿撕裂,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-F1689E26DF62CCAD,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-FCBA306AC9FC3CB4,（二）慢性主动脉瓣反流1.主动脉瓣本身病变包括,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-FCBA306AC9FC3CB4,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE6DA7AEA97FB289,1.急性舒张期主动脉血流反流入左心室,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CE6DA7AEA97FB289,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D9790375D366D86E,使左心室舒张末压迅速升高,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D9790375D366D86E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D8A323406BC23B24,左心室难以将左心房回血及主动脉反流血充分排空,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D8A323406BC23B24,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D9133B381E3D9F11,因舒张压迅速上升,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-D9133B381E3D9F11,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-C0109CC292AB1488,致使二尖瓣提前关闭,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-C0109CC292AB1488,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-5CB8A1DDAC044093,有助于防止左心室压过度升高,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-5CB8A1DDAC044093,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-9F43BABF2ED11210,但左心房排空受限,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-9F43BABF2ED11210,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-6030F058A2B3B872,引起肺淤血、肺水肿,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-6030F058A2B3B872,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-SIGN-CBC016368252D97A,水冲脉,Sign,CARD-SKELETON-FULL-20260709-SIGN-CBC016368252D97A,local_new_candidate,True,0
